TF_ID	Gene_ID	Family
Solyc05g005090.2.1	Solyc05g005090.2	TALE
Solyc07g007120.2.1	Solyc07g007120.2	TALE
Solyc08g041820.2.1	Solyc08g041820.2	TALE
Solyc08g080120.2.1	Solyc08g080120.2	TALE
Solyc02g080260.2.1	Solyc02g080260.2	HD-ZIP
Solyc03g120620.2.1	Solyc03g120620.2	HD-ZIP
Solyc10g005330.2.1	Solyc10g005330.2	HD-ZIP
Solyc01g091630.2.1	Solyc01g091630.2	HD-ZIP
Solyc12g005830.1.1	Solyc12g005830.1	HD-ZIP
Solyc03g098200.2.1	Solyc03g098200.2	HD-ZIP
Solyc08g066500.2.1	Solyc08g066500.2	HD-ZIP
Solyc12g044410.1.1	Solyc12g044410.1	HD-ZIP
Solyc03g120910.2.1	Solyc03g120910.2	HD-ZIP
Solyc06g072310.2.1	Solyc06g072310.2	HD-ZIP
Solyc02g069830.2.1	Solyc02g069830.2	HD-ZIP
Solyc02g024070.2.1	Solyc02g024070.2	HD-ZIP
Solyc06g035940.2.1	Solyc06g035940.2	HD-ZIP
Solyc11g069470.1.1	Solyc11g069470.1	HD-ZIP
Solyc08g076370.2.1	Solyc08g076370.2	HD-ZIP
Solyc03g026070.2.1	Solyc03g026070.2	HD-ZIP
Solyc06g050160.2.1	Solyc06g050160.2	HD-ZIP
Solyc07g041850.1.1	Solyc07g041850.1	HD-ZIP
Solyc08g062510.2.1	Solyc08g062510.2	HD-ZIP
Solyc09g066030.1.1	Solyc09g066030.1	HD-ZIP
Solyc11g011940.1.1	Solyc11g011940.1	HD-ZIP
Solyc10g018000.1.1	Solyc10g018000.1	HD-ZIP
Solyc05g015030.1.1	Solyc05g015030.1	HD-ZIP
Solyc01g107410.2.1	Solyc01g107410.2	HB-PHD
Solyc07g008730.1.1	Solyc07g008730.1	HB-PHD
Solyc00g014800.1.1	Solyc00g014800.1	C2H2
Solyc00g015730.1.1	Solyc00g015730.1	C2H2
Solyc00g110070.1.1	Solyc00g110070.1	C2H2
Solyc01g005060.2.1	Solyc01g005060.2	C2H2
Solyc01g005130.2.1	Solyc01g005130.2	C2H2
Solyc01g005190.1.1	Solyc01g005190.1	C2H2
Solyc01g005200.1.1	Solyc01g005200.1	C2H2
Solyc01g008170.2.1	Solyc01g008170.2	C3H
Solyc01g014850.2.1	Solyc01g014850.2	C3H
Solyc01g058130.1.1	Solyc01g058130.1	C2H2
Solyc01g060420.2.1	Solyc01g060420.2	C2H2
Solyc01g067550.2.1	Solyc01g067550.2	C3H
Solyc01g073940.2.1	Solyc01g073940.2	C3H
Solyc01g081630.2.1	Solyc01g081630.2	C2H2
Solyc01g087030.2.1	Solyc01g087030.2	C3H
Solyc01g087050.2.1	Solyc01g087050.2	C2H2
Solyc01g087170.2.1	Solyc01g087170.2	C3H
Solyc01g090840.2.1	Solyc01g090840.2	C2H2
Solyc01g099340.2.1	Solyc01g099340.2	C2H2
Solyc01g100990.2.1	Solyc01g100990.2	C3H
Solyc01g101250.2.1	Solyc01g101250.2	C2H2
Solyc01g107170.2.1	Solyc01g107170.2	C2H2
Solyc01g110490.2.1	Solyc01g110490.2	C3H
Solyc02g061660.1.1	Solyc02g061660.1	C2H2
Solyc02g061700.1.1	Solyc02g061700.1	C2H2
Solyc02g062940.2.1	Solyc02g062940.2	C2H2
Solyc02g069720.2.1	Solyc02g069720.2	LSD
Solyc02g078270.2.1	Solyc02g078270.2	LSD
Solyc02g082110.2.1	Solyc02g082110.2	C3H
Solyc02g084200.1.1	Solyc02g084200.1	C3H
Solyc02g084520.2.1	Solyc02g084520.2	C3H
Solyc02g085580.2.1	Solyc02g085580.2	C2H2
Solyc02g086430.2.1	Solyc02g086430.2	C3H
Solyc02g088670.1.1	Solyc02g088670.1	C2H2
Solyc02g094170.2.1	Solyc02g094170.2	C2H2
Solyc03g006350.2.1	Solyc03g006350.2	C3H
Solyc03g025440.2.1	Solyc03g025440.2	C2H2
Solyc03g026350.2.1	Solyc03g026350.2	C3H
Solyc03g059270.2.1	Solyc03g059270.2	C2H2
Solyc03g063200.2.1	Solyc03g063200.2	C3H
Solyc03g083310.2.1	Solyc03g083310.2	C2H2
Solyc03g093870.1.1	Solyc03g093870.1	C2H2
Solyc03g095270.1.1	Solyc03g095270.1	C2H2
Solyc03g098070.2.1	Solyc03g098070.2	C2H2
Solyc03g111580.2.1	Solyc03g111580.2	C3H
Solyc03g111590.2.1	Solyc03g111590.2	C2H2
Solyc03g115120.1.1	Solyc03g115120.1	C2H2
Solyc03g115450.1.1	Solyc03g115450.1	C2H2
Solyc03g116410.1.1	Solyc03g116410.1	C3H
Solyc03g116420.1.1	Solyc03g116420.1	C3H
Solyc03g117070.1.1	Solyc03g117070.1	C2H2
Solyc03g121660.2.1	Solyc03g121660.2	C2H2
Solyc04g008500.2.1	Solyc04g008500.2	C2H2
Solyc04g008550.2.1	Solyc04g008550.2	C3H
Solyc04g015570.2.1	Solyc04g015570.2	C2H2
Solyc04g028560.2.1	Solyc04g028560.2	C2H2
Solyc04g056320.1.1	Solyc04g056320.1	C2H2
Solyc04g057990.2.1	Solyc04g057990.2	C3H
Solyc04g064770.1.1	Solyc04g064770.1	C3H
Solyc04g064800.2.1	Solyc04g064800.2	C3H
Solyc04g074250.1.1	Solyc04g074250.1	C2H2
Solyc04g074320.1.1	Solyc04g074320.1	C2H2
Solyc04g077980.1.1	Solyc04g077980.1	C2H2
Solyc04g080130.2.1	Solyc04g080130.2	C2H2
Solyc04g081370.2.1	Solyc04g081370.2	C2H2
Solyc05g006310.1.1	Solyc05g006310.1	C2H2
Solyc05g008670.2.1	Solyc05g008670.2	C3H
Solyc05g009170.1.1	Solyc05g009170.1	C2H2
Solyc05g009350.2.1	Solyc05g009350.2	C3H
Solyc05g009770.1.1	Solyc05g009770.1	C2H2
Solyc05g012490.1.1	Solyc05g012490.1	C2H2
Solyc05g050170.1.1	Solyc05g050170.1	C2H2
Solyc05g050860.1.1	Solyc05g050860.1	C2H2
Solyc05g054030.2.1	Solyc05g054030.2	C2H2
Solyc05g054650.1.1	Solyc05g054650.1	C2H2
Solyc05g054660.1.1	Solyc05g054660.1	C2H2
Solyc05g055500.1.1	Solyc05g055500.1	C2H2
Solyc06g005180.1.1	Solyc06g005180.1	C2H2
Solyc06g008740.2.1	Solyc06g008740.2	C3H
Solyc06g053720.1.1	Solyc06g053720.1	C2H2
Solyc06g054600.2.1	Solyc06g054600.2	C3H
Solyc06g054620.2.1	Solyc06g054620.2	C3H
Solyc06g060740.1.1	Solyc06g060740.1	C2H2
Solyc06g061160.1.1	Solyc06g061160.1	C2H2
Solyc06g062670.2.1	Solyc06g062670.2	C2H2
Solyc06g063020.2.1	Solyc06g063020.2	C3H
Solyc06g065440.1.1	Solyc06g065440.1	C2H2
Solyc06g068390.1.1	Solyc06g068390.1	C2H2
Solyc06g071860.2.1	Solyc06g071860.2	C3H
Solyc06g072360.2.1	Solyc06g072360.2	C2H2
Solyc06g072720.2.1	Solyc06g072720.2	C3H
Solyc06g074360.2.1	Solyc06g074360.2	C2H2
Solyc06g074800.1.1	Solyc06g074800.1	C2H2
Solyc06g075250.2.1	Solyc06g075250.2	C2H2
Solyc06g075780.1.1	Solyc06g075780.1	C2H2
Solyc06g076820.1.1	Solyc06g076820.1	C2H2
Solyc06g082010.2.1	Solyc06g082010.2	C3H
Solyc07g006880.1.1	Solyc07g006880.1	C2H2
Solyc07g053570.2.1	Solyc07g053570.2	C2H2
Solyc07g053750.1.1	Solyc07g053750.1	C3H
Solyc07g063970.2.1	Solyc07g063970.2	C2H2
Solyc07g066160.1.1	Solyc07g066160.1	C2H2
Solyc08g059770.1.1	Solyc08g059770.1	C2H2
Solyc08g063040.2.1	Solyc08g063040.2	C2H2
Solyc08g077000.1.1	Solyc08g077000.1	C2H2
Solyc08g077060.2.1	Solyc08g077060.2	LSD
Solyc08g078590.1.1	Solyc08g078590.1	C2H2
Solyc09g007550.2.1	Solyc09g007550.2	C2H2
Solyc09g008440.1.1	Solyc09g008440.1	C2H2
Solyc09g009120.2.1	Solyc09g009120.2	C2H2
Solyc09g011120.1.1	Solyc09g011120.1	C2H2
Solyc09g065670.2.1	Solyc09g065670.2	C2H2
Solyc09g066250.1.1	Solyc09g066250.1	C2H2
Solyc09g074640.2.1	Solyc09g074640.2	C3H
Solyc09g074780.2.1	Solyc09g074780.2	C2H2
Solyc09g089590.1.1	Solyc09g089590.1	C2H2
Solyc09g089600.1.1	Solyc09g089600.1	C2H2
Solyc09g090260.1.1	Solyc09g090260.1	C2H2
Solyc10g038000.1.1	Solyc10g038000.1	C3H
Solyc10g047040.1.1	Solyc10g047040.1	C3H
Solyc10g049870.1.1	Solyc10g049870.1	C2H2
Solyc10g077110.1.1	Solyc10g077110.1	C2H2
Solyc10g078750.1.1	Solyc10g078750.1	C3H
Solyc10g078970.1.1	Solyc10g078970.1	C2H2
Solyc10g078990.1.1	Solyc10g078990.1	C2H2
Solyc10g079120.1.1	Solyc10g079120.1	C3H
Solyc10g080200.1.1	Solyc10g080200.1	C2H2
Solyc10g080260.1.1	Solyc10g080260.1	C3H
Solyc10g080480.1.1	Solyc10g080480.1	C3H
Solyc10g084180.1.1	Solyc10g084180.1	C2H2
Solyc10g084910.1.1	Solyc10g084910.1	C2H2
Solyc10g085560.1.1	Solyc10g085560.1	C2H2
Solyc11g008900.1.1	Solyc11g008900.1	C3H
Solyc11g011890.1.1	Solyc11g011890.1	C2H2
Solyc11g017140.1.1	Solyc11g017140.1	C2H2
Solyc11g062060.1.1	Solyc11g062060.1	C2H2
Solyc11g066400.1.1	Solyc11g066400.1	C2H2
Solyc11g066420.1.1	Solyc11g066420.1	C2H2
Solyc11g069240.1.1	Solyc11g069240.1	C2H2
Solyc11g069340.1.1	Solyc11g069340.1	C3H
Solyc11g070070.1.1	Solyc11g070070.1	C3H
Solyc11g072210.1.1	Solyc11g072210.1	C2H2
Solyc11g073060.1.1	Solyc11g073060.1	C2H2
Solyc12g005770.1.1	Solyc12g005770.1	C3H
Solyc12g008660.1.1	Solyc12g008660.1	C3H
Solyc12g008870.1.1	Solyc12g008870.1	C3H
Solyc12g009390.1.1	Solyc12g009390.1	C3H
Solyc12g017410.1.1	Solyc12g017410.1	C3H
Solyc12g040230.1.1	Solyc12g040230.1	C3H
Solyc12g088390.1.1	Solyc12g088390.1	C2H2
Solyc01g005660.1.1	Solyc01g005660.1	MYB
Solyc01g009070.2.1	Solyc01g009070.2	MYB
Solyc01g010910.1.1	Solyc01g010910.1	MYB
Solyc01g057910.2.1	Solyc01g057910.2	MYB
Solyc01g079620.2.1	Solyc01g079620.2	MYB
Solyc01g087130.2.1	Solyc01g087130.2	MYB
Solyc01g090530.1.1	Solyc01g090530.1	MYB
Solyc01g094360.2.1	Solyc01g094360.2	MYB
Solyc01g102340.2.1	Solyc01g102340.2	MYB
Solyc01g111500.2.1	Solyc01g111500.2	MYB
Solyc02g067340.2.1	Solyc02g067340.2	MYB
Solyc02g067760.2.1	Solyc02g067760.2	MYB
Solyc02g079280.2.1	Solyc02g079280.2	MYB
Solyc02g082040.2.1	Solyc02g082040.2	MYB
Solyc02g087960.2.1	Solyc02g087960.2	MYB
Solyc02g088190.2.1	Solyc02g088190.2	MYB
Solyc02g089190.1.1	Solyc02g089190.1	MYB
Solyc02g091980.1.1	Solyc02g091980.1	MYB
Solyc02g092930.1.1	Solyc02g092930.1	MYB
Solyc02g093740.2.1	Solyc02g093740.2	MYB
Solyc03g005570.2.1	Solyc03g005570.2	MYB
Solyc03g025870.2.1	Solyc03g025870.2	MYB
Solyc03g059200.1.1	Solyc03g059200.1	MYB
Solyc03g093890.2.1	Solyc03g093890.2	MYB
Solyc03g093930.2.1	Solyc03g093930.2	MYB
Solyc03g093940.1.1	Solyc03g093940.1	MYB
Solyc03g096350.2.1	Solyc03g096350.2	MYB
Solyc03g112390.2.1	Solyc03g112390.2	MYB
Solyc03g112890.1.1	Solyc03g112890.1	MYB
Solyc03g116100.2.1	Solyc03g116100.2	MYB
Solyc03g119050.2.1	Solyc03g119050.2	MYB
Solyc03g119370.1.1	Solyc03g119370.1	MYB
Solyc03g119740.2.1	Solyc03g119740.2	MYB
Solyc03g121740.1.1	Solyc03g121740.1	MYB
Solyc04g005600.1.1	Solyc04g005600.1	MYB
Solyc04g005710.1.1	Solyc04g005710.1	MYB
Solyc04g008870.2.1	Solyc04g008870.2	MYB
Solyc04g009950.2.1	Solyc04g009950.2	MYB
Solyc04g014470.2.1	Solyc04g014470.2	MYB
Solyc04g049120.2.1	Solyc04g049120.2	MYB
Solyc04g049740.1.1	Solyc04g049740.1	MYB
Solyc04g050090.1.1	Solyc04g050090.1	MYB
Solyc04g056310.2.1	Solyc04g056310.2	MYB
Solyc04g064540.2.1	Solyc04g064540.2	MYB
Solyc04g074170.1.1	Solyc04g074170.1	MYB
Solyc04g077260.2.1	Solyc04g077260.2	MYB
Solyc04g078420.1.1	Solyc04g078420.1	MYB
Solyc04g079360.1.1	Solyc04g079360.1	MYB
Solyc05g007160.2.1	Solyc05g007160.2	MYB
Solyc05g007690.1.1	Solyc05g007690.1	MYB
Solyc05g007710.2.1	Solyc05g007710.2	MYB
Solyc05g007870.1.1	Solyc05g007870.1	MYB
Solyc05g008250.1.1	Solyc05g008250.1	MYB
Solyc05g009230.1.1	Solyc05g009230.1	MYB
Solyc05g013430.1.1	Solyc05g013430.1	MYB
Solyc05g014290.2.1	Solyc05g014290.2	MYB
Solyc05g048830.2.1	Solyc05g048830.2	MYB
Solyc05g051550.1.1	Solyc05g051550.1	MYB
Solyc05g052850.2.1	Solyc05g052850.2	MYB
Solyc05g053150.1.1	Solyc05g053150.1	MYB
Solyc05g053330.2.1	Solyc05g053330.2	MYB
Solyc05g055030.1.1	Solyc05g055030.1	MYB
Solyc05g055240.2.1	Solyc05g055240.2	MYB
Solyc06g005330.2.1	Solyc06g005330.2	MYB
Solyc06g009410.1.1	Solyc06g009410.1	MYB
Solyc06g009480.1.1	Solyc06g009480.1	MYB
Solyc06g009710.2.1	Solyc06g009710.2	MYB
Solyc06g033870.1.1	Solyc06g033870.1	MYB
Solyc06g034000.1.1	Solyc06g034000.1	MYB
Solyc06g053610.2.1	Solyc06g053610.2	MYB
Solyc06g065100.2.1	Solyc06g065100.2	MYB
Solyc06g069850.2.1	Solyc06g069850.2	MYB
Solyc06g071520.1.1	Solyc06g071520.1	MYB
Solyc06g071690.2.1	Solyc06g071690.2	MYB
Solyc06g073640.2.1	Solyc06g073640.2	MYB
Solyc06g074910.2.1	Solyc06g074910.2	MYB
Solyc06g074920.1.1	Solyc06g074920.1	MYB
Solyc06g076770.2.1	Solyc06g076770.2	MYB
Solyc06g076840.1.1	Solyc06g076840.1	MYB
Solyc06g083900.2.1	Solyc06g083900.2	MYB
Solyc07g006750.2.1	Solyc07g006750.2	MYB
Solyc07g008010.2.1	Solyc07g008010.2	MYB
Solyc07g052300.2.1	Solyc07g052300.2	MYB
Solyc07g053230.2.1	Solyc07g053230.2	MYB
Solyc07g053240.2.1	Solyc07g053240.2	MYB
Solyc07g054840.2.1	Solyc07g054840.2	MYB
Solyc07g054960.1.1	Solyc07g054960.1	MYB
Solyc07g054980.1.1	Solyc07g054980.1	MYB
Solyc07g055000.1.1	Solyc07g055000.1	MYB
Solyc08g005870.1.1	Solyc08g005870.1	MYB
Solyc08g008480.2.1	Solyc08g008480.2	MYB
Solyc08g065910.1.1	Solyc08g065910.1	MYB
Solyc08g068320.2.1	Solyc08g068320.2	MYB
Solyc08g076700.1.1	Solyc08g076700.1	MYB
Solyc08g076710.2.1	Solyc08g076710.2	MYB
Solyc08g079270.2.1	Solyc08g079270.2	MYB
Solyc08g080580.2.1	Solyc08g080580.2	MYB
Solyc08g081500.1.1	Solyc08g081500.1	MYB
Solyc08g082890.2.1	Solyc08g082890.2	MYB
Solyc09g008250.2.1	Solyc09g008250.2	MYB
Solyc09g008390.1.1	Solyc09g008390.1	MYB
Solyc09g010820.2.1	Solyc09g010820.2	MYB
Solyc09g010840.1.1	Solyc09g010840.1	MYB
Solyc09g011780.2.1	Solyc09g011780.2	MYB
Solyc09g014250.2.1	Solyc09g014250.2	MYB
Solyc09g055650.1.1	Solyc09g055650.1	MYB
Solyc09g090130.2.1	Solyc09g090130.2	MYB
Solyc09g090790.2.1	Solyc09g090790.2	MYB
Solyc10g005240.2.1	Solyc10g005240.2	MYB
Solyc10g005460.2.1	Solyc10g005460.2	MYB
Solyc10g005550.1.1	Solyc10g005550.1	MYB
Solyc10g005760.1.1	Solyc10g005760.1	MYB
Solyc10g008700.1.1	Solyc10g008700.1	MYB
Solyc10g019260.1.1	Solyc10g019260.1	MYB
Solyc10g044680.1.1	Solyc10g044680.1	MYB
Solyc10g055410.1.1	Solyc10g055410.1	MYB
Solyc10g076820.1.1	Solyc10g076820.1	MYB
Solyc10g081320.1.1	Solyc10g081320.1	MYB
Solyc10g081490.1.1	Solyc10g081490.1	MYB
Solyc10g083900.1.1	Solyc10g083900.1	MYB
Solyc10g086250.1.1	Solyc10g086250.1	MYB
Solyc10g086260.1.1	Solyc10g086260.1	MYB
Solyc10g086270.1.1	Solyc10g086270.1	MYB
Solyc10g086290.1.1	Solyc10g086290.1	MYB
Solyc11g006720.1.1	Solyc11g006720.1	MYB
Solyc11g011050.1.1	Solyc11g011050.1	MYB
Solyc11g065840.1.1	Solyc11g065840.1	MYB
Solyc11g069030.1.1	Solyc11g069030.1	MYB
Solyc11g071300.1.1	Solyc11g071300.1	MYB
Solyc11g071500.1.1	Solyc11g071500.1	MYB
Solyc11g072060.1.1	Solyc11g072060.1	MYB
Solyc11g073120.1.1	Solyc11g073120.1	MYB
Solyc12g005640.1.1	Solyc12g005640.1	MYB
Solyc12g008670.1.1	Solyc12g008670.1	MYB
Solyc12g049300.1.1	Solyc12g049300.1	MYB
Solyc12g049350.1.1	Solyc12g049350.1	MYB
Solyc12g096200.1.1	Solyc12g096200.1	MYB
Solyc12g099120.1.1	Solyc12g099120.1	MYB
Solyc12g099130.1.1	Solyc12g099130.1	MYB
Solyc12g099140.1.1	Solyc12g099140.1	MYB
Solyc01g009650.1.1	Solyc01g009650.1	MYB_related
Solyc01g016770.1.1	Solyc01g016770.1	MYB_related
Solyc01g067560.2.1	Solyc01g067560.2	MYB_related
Solyc01g073950.2.1	Solyc01g073950.2	MYB_related
Solyc01g079210.2.1	Solyc01g079210.2	MYB_related
Solyc01g095030.2.1	Solyc01g095030.2	MYB_related
Solyc01g095640.1.1	Solyc01g095640.1	MYB_related
Solyc01g096700.2.1	Solyc01g096700.2	MYB_related
Solyc01g106940.2.1	Solyc01g106940.2	MYB_related
Solyc01g109690.1.1	Solyc01g109690.1	MYB_related
Solyc02g036370.2.1	Solyc02g036370.2	MYB_related
Solyc02g064630.2.1	Solyc02g064630.2	MYB_related
Solyc02g078810.2.1	Solyc02g078810.2	MYB_related
Solyc02g081640.2.1	Solyc02g081640.2	MYB_related
Solyc02g082380.1.1	Solyc02g082380.1	MYB_related
Solyc02g082390.1.1	Solyc02g082390.1	MYB_related
Solyc02g086690.2.1	Solyc02g086690.2	MYB_related
Solyc03g098260.1.1	Solyc03g098260.1	MYB_related
Solyc03g098320.2.1	Solyc03g098320.2	MYB_related
Solyc03g113530.2.1	Solyc03g113530.2	MYB_related
Solyc03g113620.2.1	Solyc03g113620.2	MYB_related
Solyc03g115440.1.1	Solyc03g115440.1	MYB_related
Solyc03g121840.2.1	Solyc03g121840.2	MYB_related
Solyc03g121990.2.1	Solyc03g121990.2	MYB_related
Solyc04g005100.2.1	Solyc04g005100.2	MYB_related
Solyc04g011650.2.1	Solyc04g011650.2	MYB_related
Solyc04g050000.1.1	Solyc04g050000.1	MYB_related
Solyc04g050080.1.1	Solyc04g050080.1	MYB_related
Solyc04g050100.1.1	Solyc04g050100.1	MYB_related
Solyc04g076360.2.1	Solyc04g076360.2	MYB_related
Solyc04g080500.2.1	Solyc04g080500.2	MYB_related
Solyc05g013420.1.1	Solyc05g013420.1	MYB_related
Solyc05g052610.2.1	Solyc05g052610.2	MYB_related
Solyc06g005310.2.1	Solyc06g005310.2	MYB_related
Solyc06g005590.2.1	Solyc06g005590.2	MYB_related
Solyc06g009430.1.1	Solyc06g009430.1	MYB_related
Solyc06g034030.2.1	Solyc06g034030.2	MYB_related
Solyc06g036300.2.1	Solyc06g036300.2	MYB_related
Solyc06g069560.1.1	Solyc06g069560.1	MYB_related
Solyc06g071230.2.1	Solyc06g071230.2	MYB_related
Solyc06g075660.2.1	Solyc06g075660.2	MYB_related
Solyc06g075670.1.1	Solyc06g075670.1	MYB_related
Solyc06g076270.2.1	Solyc06g076270.2	MYB_related
Solyc06g082510.2.1	Solyc06g082510.2	MYB_related
Solyc07g026680.2.1	Solyc07g026680.2	MYB_related
Solyc07g040920.2.1	Solyc07g040920.2	MYB_related
Solyc07g052490.2.1	Solyc07g052490.2	MYB_related
Solyc08g065380.2.1	Solyc08g065380.2	MYB_related
Solyc08g066190.1.1	Solyc08g066190.1	MYB_related
Solyc08g078340.2.1	Solyc08g078340.2	MYB_related
Solyc09g007570.1.1	Solyc09g007570.1	MYB_related
Solyc09g007580.1.1	Solyc09g007580.1	MYB_related
Solyc09g007990.2.1	Solyc09g007990.2	MYB_related
Solyc09g008100.2.1	Solyc09g008100.2	MYB_related
Solyc10g005080.2.1	Solyc10g005080.2	MYB_related
Solyc10g019150.1.1	Solyc10g019150.1	MYB_related
Solyc10g052470.1.1	Solyc10g052470.1	MYB_related
Solyc10g080300.1.1	Solyc10g080300.1	MYB_related
Solyc10g080920.1.1	Solyc10g080920.1	MYB_related
Solyc10g084370.1.1	Solyc10g084370.1	MYB_related
Solyc11g013560.1.1	Solyc11g013560.1	MYB_related
Solyc11g013620.1.1	Solyc11g013620.1	MYB_related
Solyc11g017360.1.1	Solyc11g017360.1	MYB_related
Solyc11g039750.1.1	Solyc11g039750.1	MYB_related
Solyc11g044320.1.1	Solyc11g044320.1	MYB_related
Solyc11g050730.1.1	Solyc11g050730.1	MYB_related
Solyc11g069850.1.1	Solyc11g069850.1	MYB_related
Solyc12g005890.1.1	Solyc12g005890.1	MYB_related
Solyc12g008800.1.1	Solyc12g008800.1	MYB_related
Solyc12g019810.1.1	Solyc12g019810.1	MYB_related
Solyc12g019820.1.1	Solyc12g019820.1	MYB_related
Solyc12g019840.1.1	Solyc12g019840.1	MYB_related
Solyc12g019900.1.1	Solyc12g019900.1	MYB_related
Solyc12g019910.1.1	Solyc12g019910.1	MYB_related
Solyc12g044610.1.1	Solyc12g044610.1	MYB_related
Solyc12g087970.1.1	Solyc12g087970.1	MYB_related
Solyc12g088610.1.1	Solyc12g088610.1	MYB_related
Solyc12g089170.1.1	Solyc12g089170.1	MYB_related
Solyc12g089190.1.1	Solyc12g089190.1	MYB_related
